"id","treatment","location","plot_number","depth","mean","stdev","n","sem"
26020602,"P:T_11:15","P:T_11:15","017",79,2.825,0.231455024943138,8,0.0818317088384971
26020602,"P:T_11:15","P:T_11:15","017",80,2.8375,0.250356888118884,8,0.0885145266528124
26020602,"P:T_11:15","P:T_11:15","017",81,2.8375,0.250356888118884,8,0.0885145266528124
26020602,"P:T_11:15","P:T_11:15","017",82,2.775,0.237546987833084,8,0.083985542973606
26020602,"P:T_11:15","P:T_11:15","018",1,0,0,8,0
26020602,"P:T_11:15","P:T_11:15","018",2,1.4375,0.0517549169506766,8,0.018298126367785
26020602,"P:T_11:15","P:T_11:15","018",3,1.4375,0.0517549169506766,8,0.018298126367785
26020602,"P:T_11:15","P:T_11:15","018",4,1.475,0.0462910049886276,8,0.0163663417676994
26020602,"P:T_11:15","P:T_11:15","018",5,1.4875,0.0640869944461656,8,0.0226581741793742
26020602,"P:T_11:15","P:T_11:15","018",6,1.4875,0.0640869944461656,8,0.0226581741793742
26020602,"P:T_11:15","P:T_11:15","018",7,1.5125,0.0640869944461656,8,0.0226581741793742
26020602,"P:T_11:15","P:T_11:15","018",8,1.5375,0.0744023809142846,8,0.0263052140404576
26020602,"P:T_11:15","P:T_11:15","018",9,1.55,0.0925820099772552,8,0.0327326835353989
26020602,"P:T_11:15","P:T_11:15","018",10,1.5875,0.0991031208965115,8,0.0350382444113367
26020602,"P:T_11:15","P:T_11:15","018",11,1.6125,0.0991031208965115,8,0.0350382444113367
26020602,"P:T_11:15","P:T_11:15","018",12,1.7125,0.135620268186054,8,0.0479490056503484
26020602,"P:T_11:15","P:T_11:15","018",13,1.75,0.192724822331886,8,0.0681385143869247
26020602,"P:T_11:15","P:T_11:15","018",14,1.775,0.231455024943138,8,0.0818317088384971
26020602,"P:T_11:15","P:T_11:15","018",15,1.8125,0.223207142742854,8,0.0789156421213727
26020602,"P:T_11:15","P:T_11:15","018",16,1.8125,0.195940953204931,8,0.0692755883616815
26020602,"P:T_11:15","P:T_11:15","018",17,1.7875,0.164208056179609,8,0.0580563150250316
26020602,"P:T_11:15","P:T_11:15","018",18,1.7625,0.176776695296637,8,0.0625
26020602,"P:T_11:15","P:T_11:15","018",19,1.9,0.282842712474619,8,0.1
26020602,"P:T_11:15","P:T_11:15","018",20,1.9,0.272554057547699,8,0.0963624111659431
26020602,"P:T_11:15","P:T_11:15","018",21,1.85,0.239045721866879,8,0.0845154254728516
26020602,"P:T_11:15","P:T_11:15","018",22,1.9125,0.285043856274784,8,0.100778221853732
26020602,"P:T_11:15","P:T_11:15","018",23,1.8875,0.223207142742853,8,0.0789156421213727
26020602,"P:T_11:15","P:T_11:15","018",24,1.925,0.254950975679639,8,0.0901387818865997
26020602,"P:T_11:15","P:T_11:15","018",25,1.925,0.20528725518857,8,0.0725800051175056
26020602,"P:T_11:15","P:T_11:15","018",26,1.9875,0.24164614034339,8,0.0854348122421835
26020602,"P:T_11:15","P:T_11:15","018",27,2,0.307059789431495,8,0.108562029668362
26020602,"P:T_11:15","P:T_11:15","018",28,2.1,0.320713490294909,8,0.113389341902768
26020602,"P:T_11:15","P:T_11:15","018",29,2.0875,0.322656385117578,8,0.114076258954889
26020602,"P:T_11:15","P:T_11:15","018",30,2.1375,0.320434972230828,8,0.113290870896871
26020602,"P:T_11:15","P:T_11:15","018",31,2.15,0.325137333621173,8,0.114953406710222
26020602,"P:T_11:15","P:T_11:15","018",32,2.175,0.361544306709822,8,0.127825215486952
26020602,"P:T_11:15","P:T_11:15","018",33,2.15,0.316227766016838,8,0.111803398874989
26020602,"P:T_11:15","P:T_11:15","018",34,2.1375,0.320434972230828,8,0.113290870896871
26020602,"P:T_11:15","P:T_11:15","018",35,2.175,0.305894472933769,8,0.108150028069477
26020602,"P:T_11:15","P:T_11:15","018",36,2.25,0.302371578407382,8,0.10690449676497
26020602,"P:T_11:15","P:T_11:15","018",37,2.3,0.354562104171167,8,0.125356634105602
26020602,"P:T_11:15","P:T_11:15","018",38,2.3,0.362530786869986,8,0.128173988892331
26020602,"P:T_11:15","P:T_11:15","018",39,2.35,0.325137333621173,8,0.114953406710222
26020602,"P:T_11:15","P:T_11:15","018",40,2.425,0.319597961731387,8,0.112994942996831
26020602,"P:T_11:15","P:T_11:15","018",41,2.4875,0.304431554587515,8,0.107632808327997
26020602,"P:T_11:15","P:T_11:15","018",42,2.5625,0.350255009141299,8,0.123833846054184
26020602,"P:T_11:15","P:T_11:15","018",43,2.6,0.346410161513775,8,0.122474487139159
26020602,"P:T_11:15","P:T_11:15","018",44,2.7125,0.451782185192315,8,0.159729123384381
26020602,"P:T_11:15","P:T_11:15","018",45,2.775,0.406201920231798,8,0.143614066163451
26020602,"P:T_11:15","P:T_11:15","018",46,2.7625,0.362284418654736,8,0.128086884574495
26020602,"P:T_11:15","P:T_11:15","018",47,2.75,0.329501788419166,8,0.116496474502143
26020602,"P:T_11:15","P:T_11:15","018",48,2.7875,0.387067731245358,8,0.136849108771042
26020602,"P:T_11:15","P:T_11:15","018",49,2.9125,0.25319388392523,8,0.0895175561392449
26020602,"P:T_11:15","P:T_11:15","018",50,2.9625,0.420671232335045,8,0.148729740517106
26020602,"P:T_11:15","P:T_11:15","018",51,2.9625,0.410356987442467,8,0.145083104263926
26020602,"P:T_11:15","P:T_11:15","018",52,2.9625,0.410356987442467,8,0.145083104263926
26020602,"P:T_11:15","P:T_11:15","018",53,2.9625,0.410356987442467,8,0.145083104263926
26020602,"P:T_11:15","P:T_11:15","018",54,2.9375,0.420671232335045,8,0.148729740517106
26020602,"P:T_11:15","P:T_11:15","018",55,2.9,0.459813626840888,8,0.162568666810586
26020602,"P:T_11:15","P:T_11:15","018",56,3.05,0.590399380564909,8,0.208737702802892
26020602,"P:T_11:15","P:T_11:15","018",57,3.1375,0.736667205343479,8,0.260451188188058
26020602,"P:T_11:15","P:T_11:15","018",58,3.025,0.580024630018908,8,0.205069674570794
26020602,"P:T_11:15","P:T_11:15","018",59,2.925,0.465218842512394,8,0.164479699138135
26020602,"P:T_11:15","P:T_11:15","018",60,2.9,0.465985898008574,8,0.164750894209583
26020602,"P:T_11:15","P:T_11:15","018",61,2.9,0.465985898008574,8,0.164750894209583
26020602,"P:T_11:15","P:T_11:15","018",62,2.875,0.474341649025257,8,0.167705098312484
26020602,"P:T_11:15","P:T_11:15","018",63,2.925,0.474341649025257,8,0.167705098312484
26020602,"P:T_11:15","P:T_11:15","018",64,2.8,0.267261241912424,8,0.0944911182523068
26020602,"P:T_11:15","P:T_11:15","018",65,2.725,0.291547594742265,8,0.103077640640442
26020602,"P:T_11:15","P:T_11:15","018",66,3.0125,0.699872437356572,8,0.247442273210195
26020602,"P:T_11:15","P:T_11:15","018",67,3.025,0.704576874037582,8,0.249105542749597
26020602,"P:T_11:15","P:T_11:15","018",68,3.025,0.69023805417303,8,0.244036004369379
26020602,"P:T_11:15","P:T_11:15","018",69,2.9375,0.47188830397518,8,0.166837709851734
26020602,"P:T_11:15","P:T_11:15","018",70,2.9375,0.450198368975912,8,0.159169159790995
26020602,"P:T_11:15","P:T_11:15","018",71,2.9,0.307059789431495,8,0.108562029668362
26020602,"P:T_11:15","P:T_11:15","018",72,2.9125,0.299702233177246,8,0.105960740708191
26020602,"P:T_11:15","P:T_11:15","018",73,2.975,0.328416112359219,8,0.116112630050063
26020602,"P:T_11:15","P:T_11:15","018",74,2.9125,0.438951673226759,8,0.155192852375911
26020602,"P:T_11:15","P:T_11:15","018",75,2.9125,0.438951673226759,8,0.155192852375911
26020602,"P:T_11:15","P:T_11:15","018",76,2.95,0.430945803685667,8,0.152362350055011
26020602,"P:T_11:15","P:T_11:15","018",77,3.075,0.533853912601566,8,0.188745860881769
26020602,"P:T_11:15","P:T_11:15","018",78,2.875,0.584929788216378,8,0.206803909882906
26020602,"P:T_11:15","P:T_11:15","018",79,2.875,0.582482372510718,8,0.205938617761978
26020602,"P:T_11:15","P:T_11:15","018",80,3.2375,0.897516414493749,8,0.317319971457383
26020602,"P:T_11:15","P:T_11:15","018",81,2.7875,0.818426190057129,8,0.289357354445033
26020602,"P:T_11:15","P:T_11:15","018",82,2.975,1.03475324870922,8,0.36584051950855
26020602,"P:T_11:15","P:T_11:15","019",1,0,0,8,0
26020602,"P:T_11:15","P:T_11:15","019",2,1.4375,0.0744023809142846,8,0.0263052140404576
26020602,"P:T_11:15","P:T_11:15","019",3,1.5,0.119522860933439,8,0.0422577127364258
26020602,"P:T_11:15","P:T_11:15","019",4,1.5375,0.106066017177982,8,0.0375
26020602,"P:T_11:15","P:T_11:15","019",5,1.5625,0.140788595317336,8,0.0497762852313084
26020602,"P:T_11:15","P:T_11:15","019",6,1.5625,0.140788595317336,8,0.0497762852313084
26020602,"P:T_11:15","P:T_11:15","019",7,1.575,0.128173988892331,8,0.0453163483587483
26020602,"P:T_11:15","P:T_11:15","019",8,1.6375,0.159798980865693,8,0.0564974714984156
26020602,"P:T_11:15","P:T_11:15","019",9,1.6375,0.159798980865693,8,0.0564974714984156
26020602,"P:T_11:15","P:T_11:15","019",10,1.65,0.151185789203691,8,0.0534522483824849
26020602,"P:T_11:15","P:T_11:15","019",11,1.6375,0.130247018062932,8,0.046049274850813
26020602,"P:T_11:15","P:T_11:15","019",12,1.6125,0.11259916264596,8,0.0398098157314428
26020602,"P:T_11:15","P:T_11:15","019",13,1.6125,0.135620268186054,8,0.0479490056503484
26020602,"P:T_11:15","P:T_11:15","019",14,1.625,0.158113883008419,8,0.0559016994374947
26020602,"P:T_11:15","P:T_11:15","019",15,1.6375,0.150594061730772,8,0.053243041128127
26020602,"P:T_11:15","P:T_11:15","019",16,1.6625,0.159798980865693,8,0.0564974714984156
26020602,"P:T_11:15","P:T_11:15","019",17,1.65,0.151185789203691,8,0.0534522483824849
26020602,"P:T_11:15","P:T_11:15","019",18,1.7,0.130930734141595,8,0.0462910049886276
26020602,"P:T_11:15","P:T_11:15","019",19,1.675,0.103509833901353,8,0.03659625273557
26020602,"P:T_11:15","P:T_11:15","019",20,1.775,0.166904592079256,8,0.0590096844352082
26020602,"P:T_11:15","P:T_11:15","019",21,1.7875,0.188509188862809,8,0.066648062880434
26020602,"P:T_11:15","P:T_11:15","019",22,1.725,0.166904592079256,8,0.0590096844352082
26020602,"P:T_11:15","P:T_11:15","019",23,1.725,0.175254916376933,8,0.0619619699032053
26020602,"P:T_11:15","P:T_11:15","019",24,1.725,0.148804761828569,8,0.0526104280809151
26020602,"P:T_11:15","P:T_11:15","019",25,1.7,0.130930734141595,8,0.0462910049886276
26020602,"P:T_11:15","P:T_11:15","019",26,1.6875,0.11259916264596,8,0.0398098157314428
26020602,"P:T_11:15","P:T_11:15","019",27,1.675,0.103509833901353,8,0.03659625273557
26020602,"P:T_11:15","P:T_11:15","019",28,1.6875,0.0991031208965115,8,0.0350382444113368
26020602,"P:T_11:15","P:T_11:15","019",29,1.7125,0.124642345475822,8,0.0440677238544752
26020602,"P:T_11:15","P:T_11:15","019",30,1.7,0.10690449676497,8,0.0377964473009227
26020602,"P:T_11:15","P:T_11:15","019",31,1.675,0.103509833901353,8,0.03659625273557
26020602,"P:T_11:15","P:T_11:15","019",32,1.7875,0.274837614393871,8,0.0971697704315199
26020602,"P:T_11:15","P:T_11:15","019",33,1.85,0.370328039909021,8,0.130930734141595
26020602,"P:T_11:15","P:T_11:15","019",34,1.925,0.455913525635227,8,0.161189772805668
26020602,"P:T_11:15","P:T_11:15","019",35,1.925,0.494974746830583,8,0.175
26020602,"P:T_11:15","P:T_11:15","019",36,1.9,0.478091443733758,8,0.169030850945703
26020602,"P:T_11:15","P:T_11:15","019",37,2.1,0.545108115095397,8,0.192724822331886
26020602,"P:T_11:15","P:T_11:15","019",38,2.1625,0.492624168538828,8,0.174168945075095
26020602,"P:T_11:15","P:T_11:15","019",39,2.2125,0.589036743942418,8,0.208255938004864
26020602,"P:T_11:15","P:T_11:15","019",40,2.3125,0.508323575238113,8,0.17971952354393
26020602,"P:T_11:15","P:T_11:15","019",41,2.3125,0.524914959098818,8,0.185585463562517
26020602,"P:T_11:15","P:T_11:15","019",42,2.375,0.536523198806112,8,0.18968959606985
26020602,"P:T_11:15","P:T_11:15","019",43,2.4,0.465985898008574,8,0.164750894209583
26020602,"P:T_11:15","P:T_11:15","019",44,2.4875,0.49982139667228,8,0.17671354948455
26020602,"P:T_11:15","P:T_11:15","019",45,2.5875,0.442194204265178,8,0.156339260218648
26020602,"P:T_11:15","P:T_11:15","019",46,2.625,0.459036257515989,8,0.162293825250025
26020602,"P:T_11:15","P:T_11:15","019",47,2.6375,0.504090411391789,8,0.178222874113125
26020602,"P:T_11:15","P:T_11:15","019",48,2.9125,0.773558567364396,8,0.273494254314158
26020602,"P:T_11:15","P:T_11:15","019",49,3.0125,0.701910657725448,8,0.248162892932387
26020602,"P:T_11:15","P:T_11:15","019",50,2.9375,0.377728171346236,8,0.133547075702059
26020602,"P:T_11:15","P:T_11:15","019",51,3.1625,0.590248131841904,8,0.208684228304051
26020602,"P:T_11:15","P:T_11:15","019",52,3.2,0.597614304667197,8,0.211288563682129
26020602,"P:T_11:15","P:T_11:15","019",53,3.2375,0.582942045636982,8,0.206101136754334
26020602,"P:T_11:15","P:T_11:15","019",54,3.125,0.406201920231798,8,0.143614066163451
26020602,"P:T_11:15","P:T_11:15","019",55,3.05,0.307059789431495,8,0.108562029668362
26020602,"P:T_11:15","P:T_11:15","019",56,3.275,0.608863109175031,8,0.215265616655995
26020602,"P:T_11:15","P:T_11:15","019",57,3.3375,0.587822859614794,8,0.207826765085044
26020602,"P:T_11:15","P:T_11:15","019",58,3.4375,0.724938421030169,8,0.25630443672655
26020602,"P:T_11:15","P:T_11:15","019",59,3.525,0.716638980639086,8,0.253370141436256
26020602,"P:T_11:15","P:T_11:15","019",60,3.6125,0.811414109529072,8,0.286878209599225
26020602,"P:T_11:15","P:T_11:15","019",61,3.575,0.747854072854935,8,0.264406343126851
26020602,"P:T_11:15","P:T_11:15","019",62,3.5625,0.688554386273984,8,0.243440737875038
26020602,"P:T_11:15","P:T_11:15","019",63,3.6375,0.794512429103535,8,0.280902563178053
26020602,"P:T_11:15","P:T_11:15","019",64,3.675,0.795972002379122,8,0.281418600258456
26020602,"P:T_11:15","P:T_11:15","019",65,3.6375,0.690626010018654,8,0.244173167473999
26020602,"P:T_11:15","P:T_11:15","019",66,3.6875,0.779079126735074,8,0.275446066797632
26020602,"P:T_11:15","P:T_11:15","019",67,3.4875,0.624356811904402,8,0.220743467788808
26020602,"P:T_11:15","P:T_11:15","019",68,3.7375,0.807000619578449,8,0.285317805262833
26020602,"P:T_11:15","P:T_11:15","019",69,3.6,0.636957051703084,8,0.225198325291921
26020602,"P:T_11:15","P:T_11:15","019",70,3.6875,0.725923057709483,8,0.256652558363025
26020602,"P:T_11:15","P:T_11:15","019",71,3.7,0.744503669759736,8,0.26322179675269
26020602,"P:T_11:15","P:T_11:15","019",72,3.35,0.520988072251728,8,0.184197099403252
26020602,"P:T_11:15","P:T_11:15","019",73,3.35,0.520988072251728,8,0.184197099403252
26020602,"P:T_11:15","P:T_11:15","019",74,3.3875,0.451782185192315,8,0.159729123384381
26020602,"P:T_11:15","P:T_11:15","019",75,3.3875,0.451782185192315,8,0.159729123384381
26020602,"P:T_11:15","P:T_11:15","019",76,3.3875,0.451782185192315,8,0.159729123384381
26020602,"P:T_11:15","P:T_11:15","019",77,3.5375,0.501248441394086,8,0.177218085984473
26020602,"P:T_11:15","P:T_11:15","019",78,3.5375,0.483846197522666,8,0.171065463659801
26020602,"P:T_11:15","P:T_11:15","019",79,3.4,0.420883424647321,8,0.148804761828569
26020602,"P:T_11:15","P:T_11:15","019",80,3.4,0.420883424647321,8,0.148804761828569
26020602,"P:T_11:15","P:T_11:15","019",81,3.5625,0.333541601603158,8,0.117924764150708
26020602,"P:T_11:15","P:T_11:15","019",82,3.5,0.338061701891407,8,0.119522860933439
26020602,"P:T_11:15","P:T_11:15","020",1,0,0,8,0
26020602,"P:T_11:15","P:T_11:15","020",2,1.425,0.0462910049886276,8,0.0163663417676994
26020602,"P:T_11:15","P:T_11:15","020",3,1.45,0.0534522483824849,8,0.0188982236504614
26020602,"P:T_11:15","P:T_11:15","020",4,1.45,0.0534522483824849,8,0.0188982236504614
26020602,"P:T_11:15","P:T_11:15","020",5,1.4875,0.0640869944461656,8,0.0226581741793742
26020602,"P:T_11:15","P:T_11:15","020",6,1.55,0.0534522483824849,8,0.0188982236504614
26020602,"P:T_11:15","P:T_11:15","020",7,1.55,0.0534522483824849,8,0.0188982236504614
26020602,"P:T_11:15","P:T_11:15","020",8,1.55,0.0534522483824849,8,0.0188982236504614
26020602,"P:T_11:15","P:T_11:15","020",9,1.6375,0.150594061730772,8,0.053243041128127
26020602,"P:T_11:15","P:T_11:15","020",10,1.6375,0.0744023809142845,8,0.0263052140404575
26020602,"P:T_11:15","P:T_11:15","020",11,1.7,0.0755928946018454,8,0.0267261241912424
26020602,"P:T_11:15","P:T_11:15","020",12,1.8,0.220389266007736,8,0.0779193722473979
26020602,"P:T_11:15","P:T_11:15","020",13,1.825,0.225198325291921,8,0.0796196314628855
26020602,"P:T_11:15","P:T_11:15","020",14,1.8625,0.20658792662828,8,0.0730398619150627
26020602,"P:T_11:15","P:T_11:15","020",15,1.85,0.244948974278318,8,0.0866025403784439
26020602,"P:T_11:15","P:T_11:15","020",16,1.8875,0.229518128757995,8,0.0811469126250126
26020602,"P:T_11:15","P:T_11:15","020",17,1.9875,0.318198051533946,8,0.1125
26020602,"P:T_11:15","P:T_11:15","020",18,2,0.311677488989592,8,0.110194633003868
26020602,"P:T_11:15","P:T_11:15","020",19,2.0125,0.304431554587516,8,0.107632808327997
26020602,"P:T_11:15","P:T_11:15","020",20,1.9625,0.213390989232709,8,0.0754451077652772
26020602,"P:T_11:15","P:T_11:15","020",21,2.075,0.249284690951645,8,0.0881354477089505
26020602,"P:T_11:15","P:T_11:15","020",22,2.2,0.440778532015472,8,0.155838744494796
26020602,"P:T_11:15","P:T_11:15","020",23,2.2625,0.410356987442467,8,0.145083104263926
26020602,"P:T_11:15","P:T_11:15","020",24,2.3375,0.483846197522666,8,0.171065463659801
26020602,"P:T_11:15","P:T_11:15","020",25,2.3125,0.496955013773164,8,0.175700130091829
26020602,"P:T_11:15","P:T_11:15","020",26,2.4125,0.596268156357284,8,0.210812628382918
26020602,"P:T_11:15","P:T_11:15","020",27,2.475,0.594618725379069,8,0.21022946646802
26020602,"P:T_11:15","P:T_11:15","020",28,2.3125,0.331393163133201,8,0.117165176445173
26020602,"P:T_11:15","P:T_11:15","020",29,2.3125,0.331393163133201,8,0.117165176445173
26020602,"P:T_11:15","P:T_11:15","020",30,2.3375,0.324862608321909,8,0.114856276649186
26020602,"P:T_11:15","P:T_11:15","020",31,2.375,0.361544306709822,8,0.127825215486952
26020602,"P:T_11:15","P:T_11:15","020",32,2.5,0.602376246923086,8,0.212972164512508
26020602,"P:T_11:15","P:T_11:15","020",33,2.525,0.606512277581537,8,0.214434472175401
26020602,"P:T_11:15","P:T_11:15","020",34,2.575,0.698467710676122,8,0.246945627329465
26020602,"P:T_11:15","P:T_11:15","020",35,2.6125,0.683347851181436,8,0.241599949739824
26020602,"P:T_11:15","P:T_11:15","020",36,2.6125,0.672813920358795,8,0.237875642781205
26020602,"P:T_11:15","P:T_11:15","020",37,2.8125,0.524914959098818,8,0.185585463562517
26020602,"P:T_11:15","P:T_11:15","020",38,3.0125,0.451782185192315,8,0.159729123384381
26020602,"P:T_11:15","P:T_11:15","020",39,3.0875,0.435685010726131,8,0.15403791277289
26020602,"P:T_11:15","P:T_11:15","020",40,3.1,0.430945803685667,8,0.152362350055011
26020602,"P:T_11:15","P:T_11:15","020",41,3.0375,0.277424378370549,8,0.098084329606139
26020602,"P:T_11:15","P:T_11:15","020",42,3.05,0.256347977784662,8,0.0906326967174966
26020602,"P:T_11:15","P:T_11:15","020",43,3.125,0.237546987833084,8,0.083985542973606
26020602,"P:T_11:15","P:T_11:15","020",44,3.0375,0.159798980865694,8,0.0564974714984156
26020602,"P:T_11:15","P:T_11:15","020",45,3.1,0.261861468283191,8,0.0925820099772552
26020602,"P:T_11:15","P:T_11:15","020",46,3.4125,0.49982139667228,8,0.17671354948455
26020602,"P:T_11:15","P:T_11:15","020",47,3.45,0.49856938190329,8,0.176270895417901
26020602,"P:T_11:15","P:T_11:15","020",48,3.45,0.49856938190329,8,0.176270895417901
26020602,"P:T_11:15","P:T_11:15","020",49,3.4875,0.519443383412888,8,0.183650969426868
26020602,"P:T_11:15","P:T_11:15","020",50,3.45,0.529150262212918,8,0.187082869338697
26020602,"P:T_11:15","P:T_11:15","020",51,3.5375,0.498390265898981,8,0.176207568347268
26020602,"P:T_11:15","P:T_11:15","020",52,3.5375,0.477904652773811,8,0.168964810368482
26020602,"P:T_11:15","P:T_11:15","020",53,3.525,0.423421438150827,8,0.149702085108105
26020602,"P:T_11:15","P:T_11:15","020",54,3.525,0.373210013646089,8,0.131949665727937
26020602,"P:T_11:15","P:T_11:15","020",55,3.5,0.430945803685667,8,0.152362350055011
26020602,"P:T_11:15","P:T_11:15","020",56,3.6,0.417475405605785,8,0.147599845141227
26020602,"P:T_11:15","P:T_11:15","020",57,3.5,0.417475405605784,8,0.147599845141227
26020602,"P:T_11:15","P:T_11:15","020",58,3.5,0.417475405605784,8,0.147599845141227
26020602,"P:T_11:15","P:T_11:15","020",59,3.425,0.426781978465419,8,0.150890215530554
26020602,"P:T_11:15","P:T_11:15","020",60,3.4375,0.381491434092188,8,0.134877590005584
26020602,"P:T_11:15","P:T_11:15","020",61,3.475,0.413175853256559,8,0.146079723830125
26020602,"P:T_11:15","P:T_11:15","020",62,3.4875,0.479396942597081,8,0.169492414495247
26020602,"P:T_11:15","P:T_11:15","020",63,3.4125,0.412093955999634,8,0.145697215386666
26020602,"P:T_11:15","P:T_11:15","020",64,3.55,0.580640040940045,8,0.20528725518857
26020602,"P:T_11:15","P:T_11:15","020",65,3.6375,0.597464882410913,8,0.21123573493679
26020602,"P:T_11:15","P:T_11:15","020",66,3.5,0.523722936566382,8,0.18516401995451
26020602,"P:T_11:15","P:T_11:15","020",67,3.3125,0.269589635239509,8,0.0953143296077323
26020602,"P:T_11:15","P:T_11:15","020",68,3.4875,0.559176690705694,8,0.197698814939724
26020602,"P:T_11:15","P:T_11:15","020",69,3.6375,0.528981501161835,8,0.187023203296887
26020602,"P:T_11:15","P:T_11:15","020",70,3.6,0.537188447913233,8,0.189924797147262
26020602,"P:T_11:15","P:T_11:15","020",71,3.6,0.537188447913233,8,0.189924797147262
26020602,"P:T_11:15","P:T_11:15","020",72,3.6,0.542481072744215,8,0.191796022601394
26020602,"P:T_11:15","P:T_11:15","020",73,3.7,0.475093975666168,8,0.167971085947212
26020602,"P:T_11:15","P:T_11:15","020",74,3.575,0.517549169506766,8,0.18298126367785
26020602,"P:T_11:15","P:T_11:15","020",75,3.65,0.427617987059879,8,0.151185789203691
26020602,"P:T_11:15","P:T_11:15","020",76,3.525,0.38821937833432,8,0.137256277504112
26020602,"P:T_11:15","P:T_11:15","020",77,3.725,0.497852531235046,8,0.176017450433594
26020602,"P:T_11:15","P:T_11:15","020",78,3.4875,0.467325215607779,8,0.165224414487863
26020602,"P:T_11:15","P:T_11:15","020",79,3.6625,0.399776723398735,8,0.141342416037892
26020602,"P:T_11:15","P:T_11:15","020",80,3.55,0.998570406702931,8,0.353047953035926
26020602,"P:T_11:15","P:T_11:15","020",81,3.3875,0.883883476483184,8,0.3125
26020602,"P:T_11:15","P:T_11:15","020",82,2.95,0.969535971483266,8,0.342782730020052
26020602,"P:T_11:15","P:T_11:15","021",1,0,0,8,0
26020602,"P:T_11:15","P:T_11:15","021",2,1.4,0.0534522483824849,8,0.0188982236504614
26020602,"P:T_11:15","P:T_11:15","021",3,1.45,0.0534522483824849,8,0.0188982236504614
26020602,"P:T_11:15","P:T_11:15","021",4,1.525,0.166904592079256,8,0.0590096844352082
26020602,"P:T_11:15","P:T_11:15","021",5,1.6,0.160356745147455,8,0.0566946709513841
26020602,"P:T_11:15","P:T_11:15","021",6,1.6125,0.180772153354911,8,0.063912607743476
26020602,"P:T_11:15","P:T_11:15","021",7,1.6625,0.199553072067128,8,0.0705526652326372
26020602,"P:T_11:15","P:T_11:15","021",8,1.7125,0.264237447329913,8,0.0934220454252023
26020602,"P:T_11:15","P:T_11:15","021",9,1.85,0.354562104171167,8,0.125356634105602
26020602,"P:T_11:15","P:T_11:15","021",10,1.8,0.338061701891407,8,0.119522860933439
26020602,"P:T_11:15","P:T_11:15","021",11,1.8,0.338061701891407,8,0.119522860933439
26020602,"P:T_11:15","P:T_11:15","021",12,1.825,0.296407056017806,8,0.104795719650866
26020602,"P:T_11:15","P:T_11:15","021",13,1.825,0.296407056017806,8,0.104795719650866
26020602,"P:T_11:15","P:T_11:15","021",14,1.8125,0.304431554587515,8,0.107632808327997
26020602,"P:T_11:15","P:T_11:15","021",15,1.9375,0.306768875307034,8,0.108459175993287
26020602,"P:T_11:15","P:T_11:15","021",16,1.95,0.29277002188456,8,0.103509833901353
26020602,"P:T_11:15","P:T_11:15","021",17,1.925,0.369362384967083,8,0.13058932356273
26020602,"P:T_11:15","P:T_11:15","021",18,1.975,0.34537764010676,8,0.122109435694848
26020602,"P:T_11:15","P:T_11:15","021",19,2.0625,0.311390888939104,8,0.110093304584274
26020602,"P:T_11:15","P:T_11:15","021",20,2.075,0.319597961731387,8,0.112994942996831
26020602,"P:T_11:15","P:T_11:15","021",21,2.075,0.337003603202441,8,0.119148766554373
26020602,"P:T_11:15","P:T_11:15","021",22,2.1625,0.350255009141299,8,0.123833846054184
26020602,"P:T_11:15","P:T_11:15","021",23,2.2,0.346410161513775,8,0.122474487139159
26020602,"P:T_11:15","P:T_11:15","021",24,2.2,0.350509832753866,8,0.123923939806411
26020602,"P:T_11:15","P:T_11:15","021",25,2.2125,0.360307408432617,8,0.127387905907227
26020602,"P:T_11:15","P:T_11:15","021",26,2.2125,0.322656385117578,8,0.114076258954889
26020602,"P:T_11:15","P:T_11:15","021",27,2.45,0.366450152525162,8,0.129559693908693
26020602,"P:T_11:15","P:T_11:15","021",28,2.55,0.354562104171167,8,0.125356634105602
26020602,"P:T_11:15","P:T_11:15","021",29,2.625,0.291547594742265,8,0.103077640640441
26020602,"P:T_11:15","P:T_11:15","021",30,2.6625,0.358319490319543,8,0.126685070718128
26020602,"P:T_11:15","P:T_11:15","021",31,2.725,0.395510519997346,8,0.139834085360371
26020602,"P:T_11:15","P:T_11:15","021",32,2.7625,0.311390888939104,8,0.110093304584274
26020602,"P:T_11:15","P:T_11:15","021",33,2.7625,0.311390888939104,8,0.110093304584274
26020602,"P:T_11:15","P:T_11:15","021",34,2.7875,0.279987244607423,8,0.0989904396538228
26020602,"P:T_11:15","P:T_11:15","021",35,2.7625,0.297309362689534,8,0.10511473323401
26020602,"P:T_11:15","P:T_11:15","021",36,2.75,0.18516401995451,8,0.0654653670707977
26020602,"P:T_11:15","P:T_11:15","021",37,2.6625,0.399776723398735,8,0.141342416037892
26020602,"P:T_11:15","P:T_11:15","021",38,2.6375,0.41726148019814,8,0.147524211088021
26020602,"P:T_11:15","P:T_11:15","021",39,2.6375,0.41726148019814,8,0.147524211088021
26020602,"P:T_11:15","P:T_11:15","021",40,2.75,0.338061701891407,8,0.119522860933439
26020602,"P:T_11:15","P:T_11:15","021",41,2.7625,0.333541601603158,8,0.117924764150708
26020602,"P:T_11:15","P:T_11:15","021",42,2.775,0.305894472933769,8,0.108150028069477
26020602,"P:T_11:15","P:T_11:15","021",43,2.8875,0.313676357322093,8,0.110901339680173
